1110308,"ACRÍLICO + CARTELA PARA COLETIVO S-300 08 PONTOS",UNIDADE,UN,"AGL ELETRONICOS","11,00","0,00","0,00","0,00","0,00"
1110309,"ACRÍLICO + CARTELA PARA COLETIVO S-300 12 PONTOS",UNIDADE,UN,"AGL ELETRONICOS","35,00","0,00","0,00","0,00","0,00"
1110117,"ACRÍLICO + CARTELA PARA COLETIVO S-300 16 PONTOS",UNIDADE,UN,"AGL ELETRONICOS","17,00","0,00","0,00","0,00","0,00"
1110234,"ACRÍLICO PARA PORTEIRO 2 PONTOS",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1110457,"ADESIVO AGL TAG 13,56mhz",UNIDADE,UN,"AGL ELETRONICOS","5.000,00","0,00","0,00","0,00","0,00"
8001098,"ADESIVO CFTV",UNIDADE,UN,"AGL ELETRONICOS","62,00","0,00","0,00","0,00","0,00"
2010005,"ALAVANCA DESTRAVAMENTO TRINO PARA CILINDRO DE METAL",UNIDADE,UN,"AGL MOTORES","1,00","0,00","0,00","0,00","0,00"
1007299,"ALONGADOR CILINDRO CH. SIMP. 93MM - ZINCADO",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1110033,"ALTO FALANTE DO PORTEIRO",UNIDADE,UN,"AGL ELETRONICOS","10,00","0,00","0,00","0,00","0,00"
2010481,"ANEL ELÁSTICO E-25 X 12",UNIDADE,UN,"AGL MOTORES","2,00","0,00","0,00","0,00","0,00"
1007224,"ANEL ELÁSTICO RS 8 - DIN6799 DA FECHADURA AL100R C/05 UN",UNIDADE,UN,"AGL ELETRONICOS","46,00","0,00","0,00","0,00","0,00"
1007067,"ANTENA DA SMART CARD",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
1007223,"ANTENA EXTERNA AJUSTÁVEL DA ULTRA CARD / ULTRA MAGIC CARD PRETA",UNIDADE,UN,"AGL ELETRONICOS","18,00","0,00","0,00","0,00","0,00"
1007201,"ANTENA EXTERNA RETANGULAR DA ULTRA CARD / ULTRA MAGIC CARD BRANCA",UNIDADE,UN,"AGL ELETRONICOS","14,00","0,00","0,00","0,00","0,00"
1007249,"ANTENA EXTERNA RETANGULAR DA ULTRA CARD / ULTRA MAGIC CARD MIFARE PRETA",UNIDADE,UN,"AGL ELETRONICOS","33,00","0,00","0,00","0,00","0,00"
1007120,"ANTENA EXTERNA RETANGULAR DA ULTRA CARD / ULTRA MAGIC CARD PRETA",UNIDADE,UN,"AGL ELETRONICOS","38,00","0,00","0,00","0,00","0,00"
1007119,"ANTENA INTERNA DA ULTRA CARD ANTIGA",UNIDADE,UN,"AGL ELETRONICOS","5,00","0,00","0,00","0,00","0,00"
1007256,"ANTENA INTERNA DA ULTRA CARD E MAGIC CARD MIFARE 13,56 MHz PRETA",UNIDADE,UN,"AGL ELETRONICOS","3,00","0,00","0,00","0,00","0,00"
1007140,"ANTENA INTERNA DA ULTRA CARD NOVA",UNIDADE,UN,"AGL ELETRONICOS","7,00","0,00","0,00","0,00","0,00"
1007162,"ANTENA INTERNA DA ULTRA MAGIC CARD MODELO 2",UNIDADE,UN,"AGL ELETRONICOS","3,00","0,00","0,00","0,00","0,00"
2010449,"ARANHA SUPERIOR E INFERIOR MOTOR STRONG EX",UNIDADE,UN,"AGL MOTORES","10,00","0,00","0,00","0,00","0,00"
1007083,"ATRAQUE ELETROIMA AL150 - BRANCA",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
1105016,"AUTO TRANSFORMADOR 12V+12V 1A",UNIDADE,UN,"AGL ELETRONICOS","140,00","0,00","0,00","0,00","0,00"
8001012,"BANDEIROLAS PARA TETO C/ LOGO AGL 5MT FIO",UN,UN,"AGL ELETRONICOS","210,00","0,00","0,00","0,00","0,00"
8001064,"BANNER 60CMX90CM ACIONADORES E BOTOEIRAS",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
8001090,"BANNER 60CMX90CM CÂMERA BULLET",UNIDADE,UN,"AGL ELETRONICOS","4,00","0,00","0,00","0,00","0,00"
8001091,"BANNER 60CMX90CM CÂMERA DOME",UNIDADE,UN,"AGL ELETRONICOS","4,00","0,00","0,00","0,00","0,00"
8001093,"BANNER 60CMX90CM CÂMERA FULL COLOR",UNIDADE,UN,"AGL ELETRONICOS","8,00","0,00","0,00","0,00","0,00"
8001094,"BANNER 60CMX90CM CFTV GERAL",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
8001067,"BANNER 60CMX90CM CONTROLE DE ACESSO",UN,UN,"AGL ELETRONICOS","6,00","0,00","0,00","0,00","0,00"
8001057,"BANNER 60CMX90CM FECHADURA CONVENCIONAL",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
8001058,"BANNER 60CMX90CM FECHADURA DIGITAL",UNIDADE,UN,"AGL ELETRONICOS","13,00","0,00","0,00","0,00","0,00"
8001092,"BANNER 60CMX90CM HVR",UNIDADE,UN,"AGL ELETRONICOS","3,00","0,00","0,00","0,00","0,00"
8001077,"BANNER 60CMX90CM ILUMINAÇÃO",UNIDADE,UN,"AGL ELETRONICOS","23,00","0,00","0,00","0,00","0,00"
8001123,"BANNER 60CMX90CM INVASÃO AMARELA",UN,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
8001076,"BANNER 60CMX90CM MONITORAMENTO",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
8001083,"BANNER 90CMX60CM FECHADURA DIGITAL EX",UNIDADE,UN,"AGL ELETRONICOS","4,00","0,00","0,00","0,00","0,00"
1015619,"BARREIRA BIPARTIDA LOG PARA CANCELA AGUSTA BRUSHLESS AGL DC SEM LED - 3,0m",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1015620,"BARREIRA BIPARTIDA LOG PARA CANCELA AGUSTA BRUSHLESS AGL DC SEM LED - 3,5m",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1015621,"BARREIRA BIPARTIDA LOG PARA CANCELA AGUSTA BRUSHLESS AGL DC SEM LED - 4,0m",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
1015622,"BARREIRA BIPARTIDA LOG PARA CANCELA AGUSTA BRUSHLESS AGL DC SEM LED - 4,5m",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1015623,"BARREIRA BIPARTIDA LOG PARA CANCELA AGUSTA BRUSHLESS AGL DC SEM LED - 5,0m",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1015575,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 0,5m",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1015581,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 1,5m",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
1015500,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 2,0m",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1015501,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 2,5m",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1015518,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 3,0m EX",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1015503,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 3,5m",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
1015510,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC COM LED - 4,5m",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
1015514,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC SEM LED - 4,5m",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
1015517,"BARREIRA CANCELA AGUSTA BRUSHLESS AGL DC SEM LED - 6,0m",UNIDADE,UN,"AGL ELETRONICOS","1,00","0,00","0,00","0,00","0,00"
1015604,"BARREIRA CANCELA AGUSTA BRUSHLESS SEM LOGO DC SEM LED - 3,5",UNIDADE,UN,"AGL ELETRONICOS","2,00","0,00","0,00","0,00","0,00"
