"Column1","Column2","Column3","Column4","Column5"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813241","BASE DE ALUMÍNIO INFERIOR MOTOR DZ INDUSTRIAL","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813243","ENGRENAGEM EXTERNA MOTOR INDUSTRIAL","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813245","ALAVANCA DESTRAVAMENTO DZ INDUSTRIAL","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813328","CHAVETA DO MOTOR INDUSTRIAL","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813331","SUPORTE DE INSTALAÇÃO DO IMÃ DZ","2"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813372","SEM FIM DO STRONG 2000","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813508","SUPORTE DO ENCODER INDUSTRIAL/DZ 300 SEM TAMPA","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813509","TAMPA DO ENCODER INDUSTRIAL/DZ 300","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","911084","PLACA REVISADA CENTRAL IZZY INDUSTRIAL","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813547","BASE DA CHAPA DE FIXAÇÃO DA PIVO ROBÔ - ZINCADO","1"
"2009011","CONJ. MOVIMENTADOR INTELIGENTE - IZZY PIVO ROBÔ STRONG 220V 50-60HZ","813550","BUCHA DE REDUÇÃO DA RODA PIVO ROBÔ - ZINCADO","1"
