"Column1","Column2","Column3","Column4","Column5"
"2001045","CREMALHEIRA RESIDENCIAL 1,5 METRO PERFIL ALUM GOMO ALUMÍNIO MOD 4","813084","CREMALHEIRA PERFIL ALUMÍNIO GOMO DE ALUMÍNIO 1,5M","1"
"2001045","CREMALHEIRA RESIDENCIAL 1,5 METRO PERFIL ALUM GOMO ALUMÍNIO MOD 4","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,021"
"2001046","CREMALHEIRA RESIDENCIAL 1,5 METRO PERFIL ALUM GOMO PLASTICO MOD 4 EX","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","18"
"2001046","CREMALHEIRA RESIDENCIAL 1,5 METRO PERFIL ALUM GOMO PLASTICO MOD 4 EX","201072","PERFIL STLF-0306 6063 T5 NT 6025","0,5715"
"2001046","CREMALHEIRA RESIDENCIAL 1,5 METRO PERFIL ALUM GOMO PLASTICO MOD 4 EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,0222"
"2001134","CREMALHEIRA RESIDENCIAL 0,50 METRO GOMO ALUM MOD 4 EX","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","2"
"2001134","CREMALHEIRA RESIDENCIAL 0,50 METRO GOMO ALUM MOD 4 EX","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","6"
"2001134","CREMALHEIRA RESIDENCIAL 0,50 METRO GOMO ALUM MOD 4 EX","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,212"
"2001134","CREMALHEIRA RESIDENCIAL 0,50 METRO GOMO ALUM MOD 4 EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,0062"
"2001135","CREMALHEIRA RESIDENCIAL 1 METRO GOMO PLÁSTICO MOD 4 EX","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","12"
"2001135","CREMALHEIRA RESIDENCIAL 1 METRO GOMO PLÁSTICO MOD 4 EX","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,424"
"2001135","CREMALHEIRA RESIDENCIAL 1 METRO GOMO PLÁSTICO MOD 4 EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,0222"
"2001136","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO PLÁSTICO MOD 4 EX","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","18"
"2001136","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO PLÁSTICO MOD 4 EX","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,631"
"2001136","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO PLÁSTICO MOD 4 EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,0222"
"2001137","CREMALHEIRA RESIDENCIAL 1 METRO GOMO ALUM MOD 4 EX","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","4"
"2001137","CREMALHEIRA RESIDENCIAL 1 METRO GOMO ALUM MOD 4 EX","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","12"
"2001137","CREMALHEIRA RESIDENCIAL 1 METRO GOMO ALUM MOD 4 EX","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,424"
"2001137","CREMALHEIRA RESIDENCIAL 1 METRO GOMO ALUM MOD 4 EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,021"
"2001228","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO ALUM MOD 4 EX","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","6"
"2001228","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO ALUM MOD 4 EX","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","18"
"2001228","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO ALUM MOD 4 EX","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,631"
"2001228","CREMALHEIRA RESIDENCIAL 1,5 METRO GOMO ALUM MOD 4 EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,021"
"2001232","CREMALHEIRA RESIDENCIAL 1 METRO PERFIL ALUM GOMO PLASTICO  MOD 4 EX","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","12"
"2001232","CREMALHEIRA RESIDENCIAL 1 METRO PERFIL ALUM GOMO PLASTICO  MOD 4 EX","201072","PERFIL STLF-0306 6063 T5 NT 6025","0,381"
"2001232","CREMALHEIRA RESIDENCIAL 1 METRO PERFIL ALUM GOMO PLASTICO  MOD 4 EX","105008","FITA DE ARQUEAR 10X0,65 AZUL C/ 3000","0,0222"
"2004028","CREMALHEIRA RESIDENCIAL 1 METRO GOMO ALUM MOD 4 KRIPT","813146","GOMO 25CM P/ CREMALHEIRA ALUMÍNIO","4"
"2004028","CREMALHEIRA RESIDENCIAL 1 METRO GOMO ALUM MOD 4 KRIPT","401007","PARAFUSO 4.8 X 13 A/A PN. PH - ZI","12"
"2004028","CREMALHEIRA RESIDENCIAL 1 METRO GOMO ALUM MOD 4 KRIPT","201066","ROLO ZINCADO 1,25X50 NBR-7008-ZC","0,424"
