"Column1","Column2","Column3","Column4","Column5"
"813592","SENSOR DE FIM DE CURSO REED BV/NEW BV 3,5M","813051","SUPORTE FIM DE CURSO BASCULANTE","2"
"813593","SENSOR DE FIM DE CURSO REED BV/NEW BV 4,0M","813051","SUPORTE FIM DE CURSO BASCULANTE","2"
"813593","SENSOR DE FIM DE CURSO REED BV/NEW BV 4,0M","100817","SENSOR REED SWITCH (MODELO FLEX-14 1315)","2"
"813593","SENSOR DE FIM DE CURSO REED BV/NEW BV 4,0M","103149","CABO CONECTOR TERMINAL WHITE WIRE BLK-4P 4300/650 BOX (BLK-4P 4300/650)","1"
"813595","SENSOR DE FIM DE CURSO REED BV/NEW BV 5,0M","103144","CABO CONECTOR TERMINAL WHITE WIRE BLK-4P 1800/650 BOX (BLK-4P 1800/650)","1"
"813595","SENSOR DE FIM DE CURSO REED BV/NEW BV 5,0M","813051","SUPORTE FIM DE CURSO BASCULANTE","2"
"813595","SENSOR DE FIM DE CURSO REED BV/NEW BV 5,0M","100817","SENSOR REED SWITCH (MODELO FLEX-14 1315)","2"
"813595","SENSOR DE FIM DE CURSO REED BV/NEW BV 5,0M","103151","CABO CONECTOR TERMINAL WHITE WIRE BLK-4P 5300/650 BOX (BLK-4P 5300/650)","1"
"813596","SENSOR DE FIM DE CURSO REED BV/NEW BV 5,5M","103152","CABO CONECTOR TERMINAL WHITE WIRE BLK-4P 5800/650 BOX (BLK-4P 5800/650)","1"
"813596","SENSOR DE FIM DE CURSO REED BV/NEW BV 5,5M","813051","SUPORTE FIM DE CURSO BASCULANTE","2"
"813596","SENSOR DE FIM DE CURSO REED BV/NEW BV 5,5M","100817","SENSOR REED SWITCH (MODELO FLEX-14 1315)","2"
"813596","SENSOR DE FIM DE CURSO REED BV/NEW BV 5,5M","103150","CABO CONECTOR TERMINAL WHITE WIRE BLK-4P 4800/650 BOX (BLK-4P 4800/650)","1"
"813598","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 0,50M","100817","SENSOR REED SWITCH (MODELO FLEX-14 1315)","2"
"813598","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 0,50M","813051","SUPORTE FIM DE CURSO BASCULANTE","2"
"813598","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 0,50M","103159","CABO CONECTOR TERMINAL WHITE WIRE BLK-4P 800/450 BOX (BLK-4P 800/450)","1"
"813599","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 0,75M","103153","CABO CONECTOR TERMINAL WHITE WIRE BLK-4P 1050/650 BOX (BLK-4P 1050/650)","1"
"813599","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 0,75M","100817","SENSOR REED SWITCH (MODELO FLEX-14 1315)","2"
"813599","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 0,75M","813051","SUPORTE FIM DE CURSO BASCULANTE","2"
"813600","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 1,0M","100817","SENSOR REED SWITCH (MODELO FLEX-14 1315)","2"
"813600","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 1,0M","813051","SUPORTE FIM DE CURSO BASCULANTE","2"
"813601","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 1,5M","100817","SENSOR REED SWITCH (MODELO FLEX-14 1315)","2"
"813601","SENSOR DE FIM DE CURSO REED BV/NEW BV/PIVO 1,5M","813051","SUPORTE FIM DE CURSO BASCULANTE","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","412027","ROTOR AGL BV/PIVO P28 1/5 cv 04","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","412008","ESTATOR BOBINADO AGL BV/NEW BV/PIVO P28 1/5 cv 04 42 127V 60Hz","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","911080","PLACA REVISADA CENTRAL FLEX","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401014","PARAFUSO 2.9 X 6.5 A/A PAN PHS ZI","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401134","PARAFUSO PAN CRUZ 3,5MMX27MM (FABR. AGL) - ZINCADO (PROD)","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","402036","BUCHA PLASTICA N06","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","804327","TAMPA DE PROTEÇÃO DA CENTRAL NEW PIVO","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","804326","BASE DE PROTEÇÃO DA CENTRAL NEW PIVO","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401095","PARAFUSO MET SXT RI M6-1.00MA X 20 ZI","8"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401169","PF JMP PAN PHS 3,5X14MM ZI","6"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813309","PINO DESTRAVAMENTO PIVO","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813281","SUPORTE ORELHA DO BV/PIVÔ","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813521","SUPORTE DA BUCHA MANCAL MODELO NOVO (P/ EIXO 20MM)","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813310","CILINDRO CHAVE PIVO","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813311","CHAVE PIVO","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","510027","INLUB GRAX MP 2/TI","0.012"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813047","PASSA FIO DO BV","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813025","VENTOINHA DOS MOTORES","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813033","TAMPA DE PROTEÇÃO DA VENTOINHA","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","402018","ESPAGUETE LISO 10MMX150MM","0.15"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813270","CARCAÇA DE MOTOR BV/PIVO SUPERIOR","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","811311","ETIQUETA ADES. BOPP FOSCO C/DFAM 50MM X 25MM X 02 CAR","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813271","CARCAÇA DE MOTOR BV/PIVO INFERIOR","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813108","SEM FIM DE DUAS ENTRADAS AÇO BV ANTIGO/ BV3/ BV4","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","411017","ROLAMENTOS 6201-08 ZZ C3","2"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","402015","ANEL ELÁSTICO E12","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","403047","MOLA DO FREIO MOTOR PIVOTANTE/ NEW BV","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813524","COPO DE FREIO PIVOTANTE/ NEW BV SPEED","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813412","DISCO DE FRICÇÃO DE CELEROM Ø20MM","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813043","BUCHA DE CENTRAGEM DO SEM FIM DO BASCULANTE","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","103064","CONECTOR FÊMEA EC601V-5.08-3P GREEN BAG/BULK (EC601V-5.08-3P)","1"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401163","PARAFUSO PLASTIC PAN PHS 5 X 12MM ZI","5"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","401160","PARAFUSO MQ HXL M5 X 16MM RI T25 ZBR","6"
"2004036","CONJUNTO MOVIMENTADOR TRINO PIVO 4 127V - 1M 4E KRIPT","813054","MANCAL PERFIL INFERIOR","1"
